BASE_WORD	INPUT_WORD	TYPE	RELATION_ID	IN_WORD_NET	CNT
purse	material	meronyms	8944	0	1
pasta	t	hyponyms	8959	0	1
aquarium	entrance	meronyms	8963	0	1
disease	hiv	hyponyms	8975	0	1
car	prius	hyponyms	8992	0	1
muscle	abdominal	hyponyms	9002	0	1
science	geology	hyponyms	9012	0	1
earnings	gain	synonyms	9021	0	1
go	not moving	antonyms	9034	0	1
soft	scratchy	antonyms	9043	0	1
weather	inclimate 	hyponyms	9064	0	1
rock	river stone	hyponyms	9075	0	1
instrument	bas	hyponyms	9079	0	1
animal	zebra	hyponyms	9087	0	1
herb	cat nip	hyponyms	9090	0	1
diverse	ecclectic	synonyms	9100	0	1
boat	ti	hyponyms	9107	0	1
craft	scrapbooking 	hyponyms	9120	0	1
storm	sleet	meronyms	9123	0	1
stroll	stroll	synonyms	9128	1	1
pipe	round face	meronyms	9132	0	1
small	microscopic	synonyms	9137	0	1
small	minuscule  	synonyms	9138	0	1
landscape	plain	hyponyms	9143	0	1
landscape	grass	hyponyms	9146	0	1
pasta	linguini	hyponyms	9159	1	1
principal	principal	synonyms	9172	1	1
party	laug	meronyms	9179	0	1
outlast	survive	synonyms	9181	1	1
outlast	outperform	synonyms	9182	0	1
landscape	seaside	hyponyms	9187	0	1
diverse	constrained	synonyms	9192	0	1
bring	offer	synonyms	9200	0	1
pasta	orzo	hyponyms	9213	1	1
happy	content	synonyms	9218	0	1
near	present	synonyms	9224	0	1
science	political science	hyponyms	9228	0	1
horizontal	upwards	antonyms	9250	0	1
horizontal	up and down	antonyms	9252	0	1
stroll	step	synonyms	9257	0	1
book	start	meronyms	9273	0	1
repair	fix	synonyms	9317	1	1
renew	rejuvenate	synonyms	9321	0	1
beginner	kid	synonyms	9332	0	1
weapon	two handed battle axe	hyponyms	9336	0	1
cave	hole	meronyms	10032	0	1
organ	nobs	hyponyms	10042	0	1
relative	fa	hyponyms	10065	0	1
shape	cube	hyponyms	10080	0	1
portion	serving 	synonyms	10093	0	1
cold	heat	antonyms	10101	0	1
straight	gay	antonyms	10108	0	1
building	factory	hyponyms	10119	0	1
university	research	meronyms	10126	0	1
hill	furrow	antonyms	10137	0	1
little	tiny	synonyms	10143	0	1
start	terminat	antonyms	10148	0	1
climate	mediterranean 	hyponyms	10157	0	1
shape	diamond	hyponyms	10166	0	1
grain	whole	hyponyms	10187	0	1
grain	bran	hyponyms	10188	0	1
waive	re	antonyms	10190	0	1
pipe	screen	meronyms	10209	0	1
boat	kayak	hyponyms	10211	0	1
pasta	canneloni	hyponyms	10233	0	1
clothing	slacks	hyponyms	10240	0	1
near	not f	synonyms	10246	0	1
parking	car park	synonyms	10292	0	1
comic	illustrations	meronyms	10314	0	1
comic	characters 	meronyms	10317	0	1
receiver	tuner	meronyms	10337	0	1
horizontal	lateral	antonyms	9472	0	1
waive	administer	antonyms	9482	0	1
waive	remain	antonyms	9485	0	1
knife	sharp end	meronyms	10241	0	1
male	female	antonyms	10255	1	1
male	woman	antonyms	10257	0	1
exhort	implore 	synonyms	10258	0	1
city	sewers	meronyms	10271	0	1
classification	secret	hyponyms	10343	0	1
classification	top secret	hyponyms	10344	0	1
here	there	antonyms	10362	1	1
heavens	do-gooders	meronyms	10367	0	1
cane	tip	hyponyms	10375	0	1
car	boot	meronyms	10378	0	1
cocaine	crack	hyponyms	10380	1	1
unit	degrees	hyponyms	10387	0	1
hearing	deafness 	synonyms	10390	0	1
company	ceo	meronyms	10394	0	1
company	president	meronyms	10398	0	1
stick	twigs 	meronyms	10407	0	1
pasta	bolognese	hyponyms	9607	0	1
waive	engage	antonyms	9611	0	1
preceding	postceding 	antonyms	9618	0	1
clothing	polo	hyponyms	9622	0	1
apple	stalk	meronyms	9626	0	1
animal	rhino	hyponyms	9630	0	1
monkey	fur	hyponyms	9637	0	1
monkey	hands	hyponyms	9641	0	1
near	remote	synonyms	9651	0	1
near	dislocated	synonyms	9655	0	1
dungeon	prison	meronyms	9668	0	1
knight	duty	meronyms	9673	0	1
soldier	weapon	meronyms	9679	0	1
army	battalion	meronyms	9690	0	1
short	wide	antonyms	9694	0	1
cat	tabby	hyponyms	9699	0	1
kitchen	cutlery	meronyms	9708	0	1
boat	hull	meronyms	9730	0	1
pester	remind	synonyms	9514	0	1
university	streets	meronyms	9745	0	1
test	iteration 	synonyms	9760	0	1
test	demonstration 	synonyms	9761	0	1
tool	spanner	hyponyms	9768	0	1
cabinet	handle	meronyms	9771	0	1
flower	poll	meronyms	9785	0	1
energy	food	synonyms	9803	0	1
energy	joules	synonyms	9804	0	1
magazine	brand	meronyms	9808	0	1
oven	fan	meronyms	9826	0	1
instrument	recorder	hyponyms	9490	0	1
muscle	quadracept	hyponyms	9496	0	1
possess	want	synonyms	9499	0	1
aquarium	fish food	meronyms	9502	0	1
go	arrive	antonyms	9512	0	1
relative	dister	hyponyms	9539	0	1
appliance	spoon	hyponyms	9551	0	1
body	aqueduct 	hyponyms	9562	0	1
instrument	string	hyponyms	9577	0	1
fat	under	antonyms	9595	0	1
soldier	arms	meronyms	9856	0	1
radio	electronics	meronyms	9860	0	1
iphone	metal	meronyms	9862	0	1
gentle	harsh	antonyms	9906	0	1
sterile	filthy	antonyms	9916	0	1
bed	le	meronyms	9918	0	1
bed	boxspring 	meronyms	9919	0	1
last	one	antonyms	9946	0	1
town	ponds	meronyms	9948	0	1
natural	flood	hyponyms	9969	0	1
price	money	synonyms	9974	0	1
separation	unity	antonyms	9982	0	1
wedding	speeches	meronyms	9986	0	1
dessert	tart	hyponyms	9993	0	1
intent	uninterested	antonyms	10000	0	1
ornament	excess	synonyms	10007	0	1
girl	wang	antonyms	10014	0	1
vegetable	cucumber	hyponyms	10020	1	1
yellow	peach	synonyms	11207	0	1
cross	cruc	synonyms	11230	0	1
similarity	change	antonyms	11238	0	1
foul	harm	hyponyms	11282	0	1
orbit	sun	hyponyms	11293	0	1
orbit	moon	hyponyms	11296	0	1
dissolution	remove	hyponyms	11322	0	1
eligible	un	antonyms	11330	0	1
similarity	varies	antonyms	11331	0	1
voter	lib	hyponyms	11341	0	1
intensive	aggressive	synonyms	11349	0	1
woods	bois	synonyms	11362	0	1
res	house	synonyms	11370	0	1
protest	sign carrying	hyponyms	11371	0	1
kiss	blowing	hyponyms	11383	0	1
kiss	european	hyponyms	11386	0	1
brasil	brasilia	meronyms	10694	1	1
swivel	circle	synonyms	11031	0	1
sinking	ship	hyponyms	11044	0	1
sinking	titanic	hyponyms	11046	0	1
speaking	listening	antonyms	11047	0	1
slight	dissed	hyponyms	11052	0	1
prophets	bible	meronyms	11057	0	1
hormone	hrt	hyponyms	11074	0	1
leg	foot	meronyms	10450	1	1
blade	tip	meronyms	10470	1	1
voice	silence	antonyms	10475	0	1
daughter	son	antonyms	10479	1	1
vertex	center	synonyms	10484	0	1
eclipse	occluio	meronyms	10486	0	1
divide	group	antonyms	10507	0	1
helmet	military helmet 	hyponyms	10508	0	1
mammalian	mammory glands	meronyms	10519	0	1
broth	soup	hyponyms	10525	0	1
broth	beef b	hyponyms	10527	0	1
following	fans	meronyms	10536	0	1
park	playgrounds	meronyms	10542	0	1
heart	chambers	meronyms	10555	0	1
stream	fish	meronyms	10559	0	1
stream	water	meronyms	10562	0	1
autumn	leaves	meronyms	10565	0	1
lettuce	green lettuce 	hyponyms	10576	0	1
award	honorary degree	hyponyms	10578	0	1
hurt	bruise	hyponyms	10580	1	1
writings	paragr	meronyms	10597	0	1
spacecraft	shielding	meronyms	10608	0	1
academic	midterm	meronyms	10630	0	1
academic	summer term	meronyms	10636	0	1
mill	water wheel	meronyms	10655	0	1
account	balance	meronyms	10416	1	1
room	walls	meronyms	10422	0	1
room	ceiling	meronyms	10423	1	1
room	door	meronyms	10426	0	1
military	army	synonyms	10432	0	1
dissolution	stra	hyponyms	10679	0	1
lord	jesus	synonyms	10774	0	1
similarity	diffferent	antonyms	10804	0	1
lawful	approved	synonyms	10808	0	1
april	minutes	meronyms	10822	0	1
charter	endeavor	synonyms	10896	0	1
magnetic	rejection	antonyms	10925	0	1
sleep	power anp	hyponyms	10937	0	1
photo	selfie	hyponyms	10942	0	1
militia	guar	synonyms	10948	0	1
controversial	moderate	antonyms	10952	0	1
saved	dead	antonyms	10971	0	1
integrity	truth	hyponyms	10974	0	1
feeding	chew	meronyms	11000	1	1
electricity	magnetic	hyponyms	11006	0	1
disability	crippled	hyponyms	11010	0	1
abundance	boon	hyponyms	11017	0	1
sinking	down	synonyms	11026	0	1
shaking	earthquake	hyponyms	11092	0	1
grid	bars	meronyms	11093	0	1
grid	vertical	meronyms	11094	0	1
grid	lines	meronyms	11095	0	1
limited	finite	antonyms	11123	0	1
species	kind	meronyms	11139	0	1
species	family	meronyms	11141	0	1
plaster	sheetrock	hyponyms	11144	0	1
four	us	synonyms	11932	0	1
whip	leather	meronyms	11949	0	1
limited	unrest	antonyms	11952	0	1
stage	wings	meronyms	11961	0	1
hanging	guillitone	synonyms	11984	0	1
woods	amazon	hyponyms	11987	0	1
gravel	small	hyponyms	12168	0	1
gravel	rock	hyponyms	12170	0	1
four	1+	synonyms	12173	0	1
rod	links	meronyms	12182	0	1
trunk	lid	meronyms	12198	0	1
writings	essay	synonyms	12212	0	1
four	quadr	synonyms	12214	0	1
kin	sister	hyponyms	12218	0	1
forehead	eyebrow	meronyms	12223	0	1
gag	fabric	meronyms	11402	0	1
writings	verse	meronyms	12016	0	1
oct	days	meronyms	12021	0	1
character	clothes	meronyms	12029	0	1
chain	coil	meronyms	12032	0	1
anniversary	work	hyponyms	12043	0	1
inviting	disinvite	antonyms	12072	0	1
demo	sample	synonyms	12085	0	1
demo	look see	synonyms	12087	0	1
rod	loops	meronyms	12229	0	1
woods	trunk	synonyms	11413	0	1
inning	time	meronyms	11419	0	1
writings	clause	meronyms	11422	0	1
hitch	ball 	hyponyms	11446	0	1
bang	shot	hyponyms	11471	0	1
bang	gun	hyponyms	11472	0	1
pony	horsie	synonyms	11488	0	1
seafood	sa	hyponyms	11500	0	1
seam	sew	hyponyms	11502	0	1
mill	lever	meronyms	11527	0	1
vocal	words	meronyms	11571	1	1
vocal	sylable	meronyms	11573	0	1
woods	wood	synonyms	11644	1	1
cooling	oil	hyponyms	11656	0	1
limited	open 	antonyms	11671	0	1
feeding	breast, baby, bottle, food	meronyms	11675	0	1
yellow	mellow	synonyms	11683	0	1
seafood	fish, crab, lobster, shark,	hyponyms	11684	0	1
plaster	wall boards	hyponyms	11699	0	1
yellow	daffodi	synonyms	11715	0	1
breaking	smashing	hyponyms	11765	1	1
controversial	concurring	antonyms	11823	0	1
air	hydrogen	hyponyms	12106	0	1
air	oxygen	hyponyms	12107	0	1
foul	sports	hyponyms	12128	0	1
foul	personaility	hyponyms	12133	0	1
writings	poems	meronyms	12147	0	1
yellow	be	synonyms	12159	0	1
heart	valve	meronyms	11545	1	1
april	month	meronyms	11605	0	1
ice	frozen, water, freeze, zero, degree	meronyms	11637	0	1
obstruction	car crash	hyponyms	11783	0	1
writings	english	synonyms	11798	0	1
common	chicken	hyponyms	11806	0	1
hanging	clothes	hyponyms	11817	0	1
plat	slat	synonyms	11832	0	1
well	over done	synonyms	11835	0	1
hawaii	pinea	meronyms	11841	0	1
writings	newspaper	meronyms	11863	0	1
writings	lyrics	meronyms	11864	0	1
seafood	osyter	hyponyms	11891	0	1
obstruction	employees	hyponyms	11919	0	1
waste	trash	hyponyms	12561	1	1
pride	sad	antonyms	12613	0	1
cheek	skin	meronyms	12665	0	1
pony	miniat	synonyms	12686	0	1
medium	lukewarm	synonyms	12688	0	1
desirable	unlik	antonyms	12697	0	1
rock	skipping	hyponyms	12698	0	1
hitch	obstacle	hyponyms	12713	0	1
divided	comp	antonyms	12720	0	1
woody	oak	synonyms	12727	0	1
foul	hen 	hyponyms	12731	0	1
foul	rooster	hyponyms	12733	0	1
foul	chicken 	hyponyms	12734	0	1
foul	word	hyponyms	12745	0	1
hitch	divor	antonyms	12749	0	1
looking	eye	synonyms	13170	0	1
sleep	nocturnal	antonyms	13176	0	1
hitch	electric	hyponyms	13184	0	1
woody	green	antonyms	13186	0	1
electricity	source	synonyms	13197	0	1
adulthood	death	meronyms	13198	0	1
adulthood	senility	meronyms	13199	0	1
hanging	hung	hyponyms	13212	0	1
alike	slo	synonyms	13245	0	1
summer	heat	meronyms	12800	0	1
protest	abortion	hyponyms	12822	0	1
sin	avarice	hyponyms	12831	0	1
inning	overtime	meronyms	12833	0	1
pencil	holder	meronyms	12838	0	1
dissolution	compromise	hyponyms	12846	0	1
enhancement	enhanced	synonyms	12854	0	1
program	computer	meronyms	12868	0	1
unanswered	u	synonyms	12899	0	1
enemy	nemesis	meronyms	12905	0	1
lung	pores	meronyms	12917	0	1
regulated	anarchy	antonyms	12944	0	1
worm	round	hyponyms	12955	0	1
plaster	band aid	hyponyms	12966	0	1
sleep	wakeful	antonyms	12978	0	1
sleep	undisturbed	hyponyms	12979	0	1
water	nozzle	meronyms	12983	0	1
localized	loca	synonyms	12988	0	1
plaster	tape	hyponyms	13002	0	1
spacecraft	laser	meronyms	13009	0	1
foul	mad	hyponyms	13017	0	1
water	irrigation	meronyms	13029	0	1
pony	mamal	synonyms	12958	0	1
provincial	national	antonyms	13025	0	1
provincial	general	antonyms	13026	0	1
newspaper	ads	meronyms	13049	0	1
woods	iron	hyponyms	13071	0	1
productive	unproductive	synonyms	13082	0	1
obstruction	end	hyponyms	13105	0	1
leap	up	hyponyms	13121	0	1
leap	hop	hyponyms	13122	0	1
writings	work	synonyms	13126	0	1
conference	press	hyponyms	12317	0	1
prefix	follow	antonyms	12347	0	1
dead	dust	meronyms	12354	0	1
dead	ash	meronyms	12356	0	1
sleep	winks	hyponyms	12570	0	1
saved	condemned	antonyms	12594	0	1
violate	ignore	antonyms	12597	0	1
guarantee	personal	hyponyms	12599	0	1
guarantee	100%	hyponyms	12600	0	1
immature	learned	antonyms	12604	0	1
bike	red	hyponyms	12610	0	1
well	overwhelming	synonyms	12616	0	1
well	burnt	synonyms	12618	0	1
sanitary	g	antonyms	12627	0	1
limited	bou	antonyms	12633	0	1
dissolution	split	hyponyms	12643	0	1
journey	walk	hyponyms	12646	0	1
rough	smooth	antonyms	12657	1	1
enjoy	dislike	antonyms	12278	0	1
destination	train	meronyms	12293	0	1
woods	undergrowth	meronyms	12296	1	1
shrink	bec	antonyms	12334	0	1
shrink	grow	antonyms	12335	0	1
shrink	enlarge	antonyms	12337	0	1
hitch	double	hyponyms	12367	0	1
seafood	crawdad	hyponyms	12396	0	1
protest	policy	hyponyms	12406	0	1
magnetic	slippy	antonyms	12420	0	1
climb	hike	hyponyms	12422	0	1
saved	unfounded	antonyms	12380	0	1
feeding	bowl	meronyms	12428	0	1
foul	horrid	hyponyms	12436	0	1
aggression	bite	hyponyms	12442	0	1
hitch	runaway	hyponyms	12452	0	1
woods	cedar	hyponyms	12471	0	1
wellness	unwell	antonyms	12498	0	1
violate	help	antonyms	12505	0	1
water	copper	meronyms	12509	0	1
inhibited	uninhibit	antonyms	12521	0	1
electricity	cord	hyponyms	12530	0	1
electricity	zap	hyponyms	12534	0	1
mill	metal	meronyms	12537	0	1
woody	beach	antonyms	13470	0	1
foul	not foul	antonyms	13473	0	1
restrictive	loose	antonyms	13480	0	1
protest	love in	hyponyms	13490	0	1
skin	thumbprint	meronyms	13495	0	1
dish	handle	meronyms	13497	0	1
russia	checkloslovakia	meronyms	13500	0	1
woody	green	synonyms	13508	0	1
inning	bunt	meronyms	13510	0	1
plus	add	synonyms	13524	0	1
writings	documents	synonyms	13533	0	1
month	february	meronyms	13534	0	1
month	may	meronyms	13536	0	1
dioxide	aluminum	hyponyms	13541	0	1
spacecraft	missle	meronyms	13546	0	1
lumber	forest	meronyms	13550	0	1
single	solo	hyponyms	13260	0	1
single	one	hyponyms	13263	0	1
operation	characters	meronyms	13303	0	1
feeding	nutrients	meronyms	13321	0	1
chain	o	meronyms	13329	0	1
yarn	string	meronyms	13335	0	1
yarn	wool	meronyms	13339	0	1
hanging	exe	synonyms	13359	0	1
disguise	mustache	hyponyms	13366	0	1
tip	money	synonyms	13368	0	1
controversial	usual	antonyms	13371	0	1
bicycle	gear	meronyms	13373	0	1
month	work	meronyms	13411	0	1
income	pay	antonyms	13423	0	1
income	spend	antonyms	13425	0	1
foul	penalty	synonyms	13791	0	1
forest	tree	meronyms	13800	1	1
side	bottom	antonyms	13817	1	1
side	front	antonyms	13818	0	1
imbalance	domination	hyponyms	13823	0	1
curl	twirl	synonyms	13832	0	1
voter	first time	hyponyms	13834	0	1
similarity	diagram	hyponyms	13849	0	1
writings	chapters	synonyms	13851	0	1
plaster	construction	hyponyms	13864	0	1
protest	complaint	hyponyms	13878	0	1
variable	difference	synonyms	13885	0	1
hitch	el	hyponyms	13383	0	1
decisive	my dad	antonyms	13906	0	1
similarity	stuff	hyponyms	13912	0	1
dissolution	class	hyponyms	13926	0	1
prefix	endside	antonyms	13936	0	1
motorcycle	steering wheel	meronyms	13939	0	1
surface	grass	hyponyms	13955	0	1
woody	field	antonyms	13975	0	1
gain	dividends	hyponyms	13985	0	1
prophets	knowing	meronyms	14041	0	1
month	su	meronyms	13987	0	1
knowing	got	synonyms	13996	0	1
knowing	understand	synonyms	13997	0	1
asian	not indian 	hyponyms	14002	0	1
sinking	plunging	synonyms	14043	0	1
sinking	depth	synonyms	14044	0	1
worth	me	antonyms	14053	0	1
worth	garbage	antonyms	14055	0	1
occupied	empty	antonyms	14058	0	1
smear	paint	hyponyms	14063	0	1
dynamic	usel	antonyms	14069	0	1
africa	south africa	meronyms	14076	1	1
worth	cheap	antonyms	14078	0	1
5th	quint	synonyms	14079	0	1
boot	heel	meronyms	14101	1	1
boot	strings	meronyms	14102	0	1
greens	spinach	hyponyms	14103	1	1
fall	hit	meronyms	14106	0	1
finger	pores	meronyms	14128	0	1
trial	jury	meronyms	13275	0	1
trial	p	meronyms	13278	0	1
speech	monologue	synonyms	13283	0	1
desirable	hat	antonyms	13287	0	1
sleep	conscious	antonyms	13562	0	1
woody	sleek	antonyms	13569	0	1
controversial	conform	antonyms	13571	0	1
controversial	standard	antonyms	13572	0	1
pony	shetland	synonyms	13595	0	1
spacecraft	f'in	meronyms	13727	0	1
sinking	rising	synonyms	13731	0	1
pretending	creativity	hyponyms	13745	0	1
looking	eyeball	hyponyms	13766	0	1
destruction	partial	hyponyms	13599	0	1
hanging	swing	synonyms	13612	0	1
out	in	antonyms	13634	0	1
woods	space	meronyms	13635	0	1
coconut	shell	meronyms	13648	0	1
coconut	husk	meronyms	13651	0	1
hanging	authorized	hyponyms	13658	0	1
hanging	legal	hyponyms	13659	0	1
foul	run	antonyms	13665	0	1
arch	curves	meronyms	13677	0	1
sleeping	awake	antonyms	13686	0	1
hitch	divorc	antonyms	13687	0	1
hitch	break up	antonyms	13688	0	1
canal	brid	meronyms	13700	0	1
writings	adverbs	meronyms	13777	0	1
feeding	trough	meronyms	13782	0	1
eligible	unel	antonyms	14792	0	1
fur	fluff	synonyms	14795	0	1
odds	against	synonyms	14798	0	1
fort	bv	hyponyms	14805	0	1
month	thurs	meronyms	14810	0	1
feminine	unfeminine	antonyms	14831	0	1
watch	days	meronyms	14844	0	1
watch	time	meronyms	14845	0	1
pony	do	synonyms	14852	0	1
confinement	time	meronyms	14876	0	1
hanging	lyn	hyponyms	14946	0	1
woods	vine	meronyms	14993	0	1
woods	glen	synonyms	15016	0	1
thought	idea	hyponyms	15023	1	1
harm	self	hyponyms	15034	0	1
voter	right wing	hyponyms	15040	0	1
mansion	dining hall	hyponyms	15047	0	1
mansion	hallway	hyponyms	15048	0	1
disability	p	hyponyms	15058	0	1
disposition	story	meronyms	15059	0	1
abundance	over	hyponyms	15066	0	1
abundance	wea	hyponyms	15067	0	1
tail	wagging	meronyms	15073	0	1
writings	ideas	synonyms	15080	0	1
bike	r	meronyms	15082	0	1
violate	accommodate 	antonyms	15084	0	1
piano	wire	meronyms	15099	0	1
wake	pass o	antonyms	15105	0	1
extension	cord	hyponyms	14133	0	1
extension	bills	hyponyms	14134	0	1
bike	derallieur	meronyms	14215	0	1
adequate	inadequate	antonyms	14225	1	1
song	interlude	meronyms	14226	0	1
song	cadence	meronyms	14230	0	1
hand	bones	meronyms	14237	0	1
obstruction	food	hyponyms	14904	0	1
woods	steams	meronyms	14909	0	1
inning	a	meronyms	14919	0	1
introduction	formal	hyponyms	14921	0	1
mile	marker	meronyms	14941	0	1
electricity	juic	synonyms	14968	0	1
well	cry	synonyms	14142	0	1
looking	observe	hyponyms	14143	0	1
upstream	lower	antonyms	14147	0	1
trimmed	hai	antonyms	14158	0	1
trimmed	bushy	antonyms	14159	0	1
separate	unite	antonyms	14165	0	1
fore	aft	antonyms	14238	1	1
busy	lax	synonyms	14240	0	1
execution	hanging	hyponyms	14249	1	1
execution	firing squad	hyponyms	14251	0	1
coffee	cup	meronyms	14254	0	1
coffee	gro	meronyms	14257	0	1
coffee	maker	meronyms	14258	0	1
limited	abundance	antonyms	14259	0	1
rod	molecules	meronyms	14284	0	1
forehead	skull	meronyms	14291	0	1
forehead	cells	meronyms	14292	0	1
qualified	certified	synonyms	14299	1	1
foul	appealing	antonyms	14309	0	1
limited	small	antonyms	14325	0	1
frame	back	meronyms	14333	0	1
diagnosis	cars	hyponyms	14335	0	1
lost	found	antonyms	14368	1	1
similarity	disimilar	antonyms	14376	0	1
max	maximum	synonyms	14380	0	1
florida	everglades	meronyms	14383	1	1
woods	forest 	hyponyms	14387	0	1
rod	cylinder	meronyms	14389	0	1
prophets	saints	meronyms	14404	0	1
dish	vegetable	meronyms	14169	0	1
wake	awake	antonyms	14417	0	1
bike	wheels 	meronyms	14421	0	1
limited	abyss	antonyms	14454	0	1
chain	connector	meronyms	14456	0	1
chain	facet	meronyms	14457	0	1
chain	start	meronyms	14458	0	1
chromosome	edited	hyponyms	14472	0	1
philippines	capital	meronyms	14499	0	1
circuit	wire	meronyms	14507	0	1
dying	thriving	antonyms	14515	0	1
tribe	warrior	meronyms	14524	0	1
tribe	witch doctor	meronyms	14526	0	1
tribe	chief	meronyms	14528	0	1
water	water tower	meronyms	14563	0	1
month	week day	meronyms	14565	0	1
plaster	liquid	hyponyms	14570	0	1
plaster	lathe and plaster	hyponyms	14575	0	1
nail	tiny	hyponyms	14590	0	1
electricity	shock	synonyms	14601	0	1
theater	play	hyponyms	14603	0	1
august	minute	meronyms	14624	0	1
hitch	leave	antonyms	14627	0	1
sion	nois	meronyms	14635	0	1
sion	dont know	meronyms	14641	0	1
skin	inner layer	meronyms	14664	0	1
bike	bell	meronyms	14745	0	1
peanut	butter	meronyms	14757	0	1
looking	spying	hyponyms	14763	0	1
looking	looking	hyponyms	14764	0	1
